flightNumber,productId,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
2185,eJyMkm9v2j4Qx98KOp6e23P+NMbPCHLDTy3kVxJEJ4RQnDhTVgZVApMqhF/7ZEBa2TRpT7/38cfn8x2hAAnT7AnVfIZ5jBwJCf+fYzpVi+EXHD4/475t3rt1V2xMhwsVY/gQAoIGuVxCmuU4Gr+gR57PKGJc5NyXnCTRTSakd87yGD0uQnzkiDhRiwQREJxhrGa/nQj+sAxkEP7NslohlCCXR9C73Vuz/TraFF0HEh45IGy7t7vSBWmdmfZHUxqQMFHXSl20Ji66phvtqkthkXwqZWazeTIfIIHsRNmeffWtQ6wXcrKWLLf29cp/2x3arfm44K53irjo5bHrt5dm+VjNbslf8jy2jrI9a9MstxTdc3HvFL3zSO1YzW5CNw07Gr/Yq7DV1efntoeNmR6+a9O6TkJOcFohOIRkHUaBr+uCaV88sMAXFdOaalZUgRblgErfJ/letPtm3+y2TAgd1HVArAx9jwXEDdOVR4xqPyrDovJMNAAEA/II8TBJholya5Wu42Gy/m86ghNCDRJmKps/5/1/ub1/+Xef0eC8TqHk4V0kRH+aPfXTLGdukKefAQAA//9V776V,OST,Brugge-Oostende,BEL,2023-07-18,13:10,HER,Kreta-Chania,GRC,2023-07-18,18:20,254.99,254.99,Stop Over,05:35,,TB,TUI fly,10,True,0.0,0.0,,,False
2333,eJyMkl9v2jAUxb8Kurxet/6TP9hvuKLpCk2mkIhOCKFgnCkrgyqBSRXCn30yII1qmrTXc49/PvfYR6hAQTod46jMsdDIkCLFryVm6Wg2/IbDyQT3bfPeLbtqYzucjTSGUQgIK1DzOei8xOeXMXLKBaExYbxgoaKhovSTJlVw1gqNXAiBjwwRUz1LEAHBE/Kn7PYEp39TOFP8n5TFAsGAmh9htdu9NdvvD5uq60DBIwOEbfd2Z7yQ1VPb/mqM9Xvr66SuWqurrukeduvLYJbcjKZ2sxnbD1BAXapdz70K5y2Oh4w6Rx1z7vXq/7E7tFv7cbH77DRmvFdon7en8zJ/yj47/8AL7bzL9ZzTeelofM/4vUf0zpW6/Cm7Fc9tuOeXsbsC29X6dt32sLHp4efKtj5JyCicFgjeItQgkCEL4pjIdVSTQK4tGVSiIlRG0sRrI4wQ6r1q982+2W2JlCYydRQTsaotCWQckMpEA2KiKGaUGsoGEhAsqCPoYZIMk5FvMVvqYbL8kj7ACaEGBfloWk6K/v/c3r+8uyBUKnb+C5zfxXHQT6fjvs5L4os8/Q4AAP//KEa8zw==,BRU,Brussel,BEL,2023-07-12,15:05,RHO,Mykonos,GRC,2023-07-12,19:45,269.99,269.99,Stop Over,05:20,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,eJyMklGL4jAUhf+KXF9vZm4a25q8WdG4WKxoxVlEpMZ06Y5rh1YXBjG/fckorPu2r+d8nJyc5AoFKJgtpzhaLTBPkCMh4XyF2Wy0HnzHQZriuak+2l1bHG2L61GCYRQCwh7UZgOp1riYZBhQIBjFjIucIkWkiJ41TkqEXssTDEQU4pgj4ny81oiw3SIYUJsr7Ov6vTr9GB6LtgUFYw4Ip/b9xXghK5e2+V0ZCwrm44dTFo1NirZqh/Xhbqz1k7W0x+PUfoICcvOx67g34TzigpCTc+S4c28P/md9aU7284777hRz0ckT37eTar2YZP+Sf8PzxHnKdZxLtXYUv3Lx6iM6X2O4xSR7Fr/WcO6R1uwPz3dtLkc7u/za28bXCDnBbYvgEa76PRnyXhwzeYhK1pMHy/qFKBjJSJr4YIQRQn0Uzbk6V/WJSWkiU0YxE/vSsp6Me6wwUZ+ZKIo5kSHel4BgQV0hGWg90CP/G7JdMtC7b7Mh3BBKULAYLVdp3v2f07v3RxeMpOKkKFRB8BKH/e5sOe2mWjO/4u1PAAAA///ucqz5,LGG,Luik,BEL,2023-07-13,06:00,RHO,Rhodos,GRC,2023-07-13,10:35,399.99,399.99,Direct,03:35,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,eJyMklGL4jAUhf+KXF9vZm6atrF5M6J1UazUFmcRkRrTpTuuHVpdGMT89qWjsO7bvp7zcXJykisUoGCxmuE4TzHTyJGQcJljshivh99xOJ/juak+2l1bHG2L67HGIAwAYQ9qswGd5phOE/TIE4wk4yKjUHmkiJ41zh9aptETPscJR8TlZB0jwnaLYEBtrrCv6/fq9GN0LNoWFEw4IJza9xfTCUm5ss3vylhQsJw8nLJorC7aqh3Vh7uxjp+slT0eZ/YTFJBbTlzPvQnXIc4LODlHjjv39uB/1pfmZD/veNedJBe9THd9ezrN02nyL/k3PNOuo1zPOZ3mjuQrF69dRO9rDJdOk2fxaw3nHmnN/vB81+ZytIvLr71tuhoBJ7htETokVAM/CrgvJYsOYcn86GDZoBAFoyiMjDwYYYRQH0Vzrs5VfWJRZEJThpKJfWmZH0mfFSYcMBOGkhMZ4oMIECyoK+hhHA/jcfcbkp0exrtvixHcEEpQkI5X+Tzr/8/p/fujC0aR4qQoUJ73IqXfX6xmfZ3mrFvx9icAAP//FImtIA==,BRU,Brussel,BEL,2023-07-13,06:20,RHO,Rhodos,GRC,2023-07-13,11:20,399.99,399.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,eJyMkV+L4jAUxb+KXF9vZm76LzZvRpy6KO1SW5xFRGpMl+64dmh1YRDz2ZeMwrpv83rOj5OTcy9QgYR0OcdpmWOhkCMh4fcSs3S6Gv/A8WKBp65577d9dTA9rqYKwygEhB3I9RpUXmI+y9Ajz2ckGA8KiiSRJHrUOL9rhULPDzi+cERM1SpBhM0GQYNcX2DXtm/N8efkUPU9SHjhgHDs3560E7J6abo/jTausbo7ddUZVfVNP2n3N2OVPFhLczjMzQdIIJsqO7CvvnWI9UJO1pLl1r7e+V/tuTuajxvuupPgwaBQru9A5WU+y/4n/4UXyjrKDqxVeWlJPPPg2UUMPsew+Sx7FD/XsPae1u32j3/tzgeTnn/vTOdqhJzgukFwiCdHQRzyQAgW76OaBfHesFHlV4ziKNZir33t+/K96k7NqWmPLI51pOtIMH9XGxbEImCVjkZMR5HgRJr4KAYEA/ICapwk42TqJsy2apxsv6UTuCLUICGfLstFMfzK68Pb0X1GseQkKZSe9yREMEyX86HKS+ZWvP4NAAD//9oWrPs=,BRU,Brussel,BEL,2023-07-14,06:00,RHO,Rhodos,GRC,2023-07-14,11:00,269.99,269.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,eJyMkVGL4jAUhf+KXF9vZpK2aUzejDh1UdqltjiLiNSYLt1x7dDqwiDmty9ZhR3f5vWcj5OTcy9QgYJ0OcdpmWOhkSFFit9LzNLpavwDx4sFnrrmvd/21cH2uJpq5DEHhB2o9Rp0XmI+yzCgQUioIIwXLFKMK0ofNHnXCo1BGDF8YYiY6lWCCJsNggG1vsCubd+a48/Joep7UPDCAOHYvz0ZL2T10nZ/GmN9Y3136qqzuuqbftLub8Yq+WQt7eEwtx+ggLpUu4F7DZ1HXMAZdY465tzrnf/Vnruj/bjhvjsVjA8K7fsOdF7ms+yR/B9eaOcpN3BO56Wj4pnxZx8x+DeGy2fZg+jXcO6e1u32n//anQ82Pf/e2c7X4IzCdYPgEapGkeQsEoLIfVyTSO4tGVVhRaiMpRF7E5owVO9Vd2pOTXskUprY1LEg4a62JJIiIpWJR8TEsWCUGspGEhAsqAvocZKMk6mfMNvqcbL9lk7gilCDgny6LBfF8CuvD29HDwmVilFFuQqCJyGiYbqcD3VeEr/i9W8AAAD//xrYrSQ=,BRU,Brussel,BEL,2023-07-15,14:15,RHO,Rhodos,GRC,2023-07-15,19:15,269.99,269.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2371,eJyMkl+L4jwYxb+KPN4+mXnSfzG5s6L1RbFiI86LiNSYLt1xdWh1YRDz2ZeMwo53e3vOj5OTk1yhBAWzYoLD5QJ1ihwJCedLzGfDVf9/7E+neG7qj3bblgfb4mqYYpzEgLADtV5DXmhcjHMMKAgZCcZjzSMVkiJ60qSKvjSdYhAKjiOOiPPRKkOEzQbBgFpfYXc6vdfHH4ND2bagYMQB4di+vxgv5FVhm9+1saBgPno4VdnYtGzrdnDa341V9s0q7OEwsZ+ggNx85DruLXQecUHMyTly3Lm3B//zdGmO9vOO++4keNzRqe/byQu9GOfP5N9wnTpPuY5zeaEdiVcev/qIztcYbjHOn0S/hnOPtGa3/37X5nKws8uvnW18jZgT3DYIHuGqF8mYR0IwuU8qFsm9Zb0yLBnJRBqxN6EJQ/VRNuf6XJ+OTEqTmCoRLNxVlkVSRKw0SY+ZJBGcyBDvSUCwoK6Q9rOsnw39b8i3aT/b/jcbwA2hAgWLYbGc6u6/nN69P3rISCpOimIVBC8iEN1ZMenmhWZ+xdufAAAA//+I3610,OST,Brugge-Oostende,BEL,2023-07-15,14:30,RHO,Rhodos,GRC,2023-07-15,19:40,399.99,399.99,Direct,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,eJyMkV+LGjEUxb+KXF9vdpP5k5i8GXFjcZgpOuIWERljpkzX6jKjhUXMZy9Zha5vfT3nx8nJuReoQEE+n+J4McNSI0OKFL8vsMjHy+EPHGYZntrmvdt01d51uBxrTHkKCFtQqxVkxuBsUmBEo5hQQRgvWaSSVFH6oAkVf2qlxijmKb4wRMz10iDCeo1gQa0usD0e35rDz9G+6jpQ8MIA4dC9PdkgFPXctX8a60JjfXfqqnW66ppudNzdjKX5Ys3dfj91H6CA+lz7nn+NfUB8lDLqPfXM+9c7/+t4bg/u44aH7lQw3it16NvLjJlNikfyX3ipfaB8z/vMGE/FM+PPIaL3OYafTYoHMazh/T2t3e6+/rU9711+/r11baiRMgrXNUJAqBokMmWJEETueE0SuXNkUMUVoZJLK3Y2tnGs3qv21Jya44FIabmtuSDxtnYkkSIhleUDYjkXjFJL2UACggN1AT00ZmjGYcJio4dm8y0fwRWhBgWz8XyRlf3/eb1/O3pMqFSMKpqqKHoS6aCfz6f9zBgSVrz+DQAA///6yq0D,LGG,Luik,BEL,2023-07-16,12:45,RHO,Rhodos,GRC,2023-07-16,17:35,269.99,269.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,eJyMkV+L4jAUxb+KXF9vZpL+SUzejDh1UdqltjiLiNSYLt1x7dDqwiDmsy9ZhR3f5vWcHycn516gAgXpco7TMsdCI0OKFL+XmKXT1fgHjhcLPHXNe7/tq4PtcTXVGPMYEHag1mvQeYn5LMOABiGhgjBesEixWFH6oMm7VmgMwojhC0PEVK8SRNhsEAyo9QV2bfvWHH9ODlXfg4IXBgjH/u3JeCGrl7b70xjrG+u7U1ed1VXf9JN2fzNWySdraQ+Huf0ABdSl2g3ca+g84oKYUeeoY8693vlf7bk72o8b7rtTwfig0L7vQOdlPsseyf/hhXaecgPndF46Kp4Zf/YRg39juHyWPYh+Defuad1u//mv3flg0/Pvne18jZhRuG4QPMLUKJIxi4Qgcs9rEsm9JaMqrAiVXBqxN6EJQ/Vedafm1LRHIqXhpuaChLvakkiKiFSGj4jhXDBKDWUjCQgW1AX0OEnGydRPmG31ONl+SydwRahBQT5dloti+JXXh7ejh4RKxaiisQqCJyGiYbqcD3VeEr/i9W8AAAD//yNUrSo=,BRU,Brussel,BEL,2023-07-16,14:15,RHO,Rhodos,GRC,2023-07-16,19:15,269.99,269.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,eJyMkl+L4jAUxb+KXF9vZpL+i8mbKU5dFCu1xVlEpMZ06U7XDq0uDGI++xIV1n3b13N+nJ6emwuUIGGxmuGkyDBXyJAixWWB6WKyHn/H8XyOp67+7Hd92Zge1xOFYRQCwh7kZgMqKzCbpuhRzyeUE8ZzGklGJaXPGmMPLVfo+QHDN4aIy3idIMJ2i6BBbi6wb9uP+vgjbsq+BwlvDBCO/ceLdkJarUz3u9YGJCzjh1OVnVFlX/dxe7gb6+TJWpmmmZkvkEDtMrYD++5bh1gvZNRaapm17w/+Z3vujubrjrvulDM+yJXrO1BZkU3Tf8m/4bmyjrIDa1VWWMpfGX91EYPbGDabps/ibQ1rH2nd/vD8r925MYvzr73pXI2QUbhuERwSyFEgQhZwTsQhqkggDoaMSr8kVERC84P2te/Lz7I71ae6PRIhdKSriBN/XxkSCB6QUkcjoqOIM0o1ZSMBCAbkBdQ4ScbJxL2GdKfGye7bIoYrQgUSssmqmOfD//n68H50n1Bxu3goPe+F82C4WM2GKiuIW/H6JwAA//8SS60f,BRU,Brussel,BEL,2023-07-17,06:10,RHO,Rhodos,GRC,2023-07-17,11:10,369.99,369.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,eJyMkl+L4jAUxb+KXF9vZm76L23eTHE6i2KltjiLiNSYLt1xdWh1YRDz2ZeMwrpv+3rOj5OTk1ygBgmzxQTHVYGlQo6EhPMK89l4OfqOo+kUT1370W/6em96XI4VhlEICFuQqxWoosLiNUePPJ+RYDwuKZJEkuhR4/yulQo9P+D4whFxni4zRFivETTI1QW2x+N7e/iR7uu+BwkvHBAO/fuTdkLeLEz3u9UGJMzTu9PUnVF13/bpcXczltmDtTD7/cR8ggSy89QO7JtvHWK9kJO1ZLm1b3f+5/HcHcznDXfdSfB4UCrXd6CKqnjN/yX/hpfKOsoOrFVFZUk88/jZRQy+xrDFa/4ofq1h7T2t2+4e79qd92Z2/rU1nasRcoLrGsEhoYyDJOSBECzZRQ0Lkp1hce3XjJIo0WKnfe378qPuTu2pPR5YkuhIN5Fg/rYxLEhEwGodxUxHkeBEmnicAIIBeQE1yrJRNna/Id+oUbb5NkvhitCAhGK8qKbl8H9OH94e3WeUSE6SQul5T0IEw9liMlRFxdyK1z8BAAD//xSKrSE=,BRU,Brussel,BEL,2023-07-18,06:00,RHO,Rhodos,GRC,2023-07-18,11:00,369.99,369.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2371,eJyMklGL4j4Uxb+KXF9vZm5a27R5s8WpfxQrNuL8EZEa06U7rh1aXRjEfPYlKuz4tq/n/Dg9PTcXKEHCrJjgaLlAlSBHQsL5EvPZaDX8H4fTKZ7a+rPbduXBdLgaJRiEASDsQK7XkBcKF+McPfJ8RoLxSHFfEkmiJy2S/KapBD1fcHzjiDhPVxkibDYIGuT6Arum+aiPP9JD2XUg4Y0DwrH7eNFOyKvCtL9rbUDCPH04VdmapOzqLm32d2OVfbMKczhMzBdIIDtPbc+++9Yh1gs4WUuWW/v+4H825/Zovu64606CRz2VuL69vFCLcf5M/g1XiXWU7VmbF8qSeOXRq4vo3cawi3H+JLo1rH2ktbv9939tzwczO//amdbVCDjBdYPgEJLRIA74QAgW78OKDeK9YVHpl4ziMNZir33t+/KzbE/1qW6OLI51qKtQMH9XGTaIxYCVOoyYDkPBiTTxKAYEA/ICyTDLhtnIvYZ8mwyz7X+zFK4IFUhYjIrlVPX/5ev9+9F9RvHt4oH0vBfhif6smPTzQjG34vVPAAAA//9s+q1j,OST,Brugge-Oostende,BEL,2023-07-18,13:00,RHO,Rhodos,GRC,2023-07-18,18:10,369.99,369.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
3511,eJyMkt2O2jAUhF8FHW6Pd32cOAHf4cBGFX9VfsRWCKEkmCpdSlYJVFoh/OyVC1KXu72d+TSZM/EFClCwSKc4yRPMNBJy5Pg9x+Vishr9wNFshqe2fu+2XXEwHa4mGmUgAaEEtV6DTnLU4xQFFx7jISOZ8UB5XHH+oA0VSadlGj1JhC+EiPNoFSPCZoNQgVpfoGyat/r4MzoUXQcKXggQjt3bU+WE5T417Z+6MqBgHt2dfdEaXXR1FzW7m7GKP1mpORym5gMUcDuPbM++etYhVkji1nJL1r7e+V/NuT2ajxvuuvOQZC/Trm9PJ7kep4/k//BMW0fZnrU6yS0Pn0k+u4jevzGsHqcPolvD2ntaW+4+39qeD2Zx/l2a1tWQxOG6QXAIqVBS4csyYPsBlcwfSsFKjw9ZUO52IVWDUARCvRftqT7VzZGFA0lUDQwTPgnml0XFSq/gLAyroah8wWm/AwQD6gJ6FMejeOJew3KrR/H22yKCK8IeFCSTNJ9l/a98vX/76R5zN3LFpRLDp0D4/UU67eskZ27F698AAAD//4sTrFg=,BRU,Brussel,BEL,2023-07-15,06:30,BDS,Brindisi,ITA,2023-07-15,09:15,244.99,244.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3511,eJyMkl+L4jAUxb+KXF9vZnLTxta8GeuUxaJL/+AsItLWuHTHtUOrC4OYz75kFXZ8m9dzfpycnOQCJShYZHOcFSnmGgk5cvxe4HIxW01+4CRJ8NQ17/22Lw+mx9VMoxxJQKhArdeg0wJ1lKHgwmM8YBTmJBVJxfmDFirOnZZr9CQRvhAiJtEqRoTNBqEGtb5A1bZvzfHn9FD2PSh4IUA49m9PtROW+8x0f5ragIIkujv7sjO67Jt+2u5uxir+ZGXmcJibD1DAbRLZgX31rEOskMSt5Zasfb3zv9pzdzQfN9x15wGFg1y7vgOdFjrKHsn/4bm2jrIDa3VaWB48U/jsIgb/xrA6yh5Et4a197Su2n2+a3c+mMX5d2U6V0MSh+sGwSFcBZJKX1Yjtg+pYv5YClZ5fMxG1W4XUB0GYiTUe9mdmlPTHlkQSqI6NEz4JJhflTWrvJKzIKjHovYFp/0OEAyoC+hJHE/imfsNy62exNtviylcEfagIJ1lRZIPv3L68PboHuNjRVxxqcT4aST84SKbD3VaMLfi9W8AAAD//5i7rGA=,BRU,Brussel,BEL,2023-07-18,15:15,BDS,Brindisi,ITA,2023-07-18,18:00,219.99,219.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,eJyMkl+L4jAUxb+KXF9vZm6mTf/krRGnLGqV2uIsItLadOlO1w6tLgxiPvuSVdjxbV/P+XFycpILFCAhWc9wmqeYKeRISLjKcZlMN9F3jOZzPPXNx7AfilYPuJkqFJ4AhBLkdgsqzTGJVvhCLw4jn3E3I08SSaIHLZCOsFqm0BEBx1eOiAu1iRFht0M4gNxeoOy69+b4Y9IWwwASXjkgHIf3p4MVlvVa97+bgwYJC3V36qLXqhiaYdJVN2MTf7HWum1n+hMkkFkoMzJvjrGIeRGcjCHDjXm78z+7c3/Unzfcdiefu6NM2b4jleZJtHok/4VnyljKjIxRaW7If+bus40Y/R3DJNHqQbRrGHNP68vq6137c6uT869S97aG4ATXHYJFSNalG5ShVzJPh5q5RJyFPNDMr7gW3sEtHM+VH0V/ak5Nd2SHunLKyvFZIMhnrlcIFgruM78qAo90XddhBQga5AVUFMdRPLW/YblXUbz/lkzgilCDhHS6zufZ+H9OH98e3WEUSk6ShHTEU+gH42Q9G6s0Z3bF658AAAD//2O8rdY=,BRU,Brussel,BEL,2023-07-14,06:00,NAP,Napels,ITA,2023-07-14,08:35,239.99,239.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,eJyMklGL4jAUhf+KXF9vZm6mpmnzlgxOWUZqqS3OIiKtTZfuuDq0ujCI+e1LVmHHt3095+Pk5CRnqEBBunjFaZljYZAjIWFW4jydLvV31LMZHvvuY9gM1c4OuJwaFKEAhBrUagUmLzHVGT7RU8BIMi4LChWRIrrTIhUIrxUGAxFxfOGImOllggjrNcIW1OoM9eHw3u1/PO+qYQAFLxwQ9sP7w9YL83Zh+9/d1oKCTN+ctuqtqYZueD40V2OZfLEWdrd7tZ+ggFym3ci9Bc4j7klwco4cd+7txv88nPq9/bzivjtJLkeF8X1HJi9Tnd2T/8IL4zzlRs6ZvHQkH7l89BGjv2O4VGd3ol/DuVtaXzdf79qfdjY9/apt72sITnBZI3iEq7aeRHUc1iy0sWUTIs5iHlkmG25FuJ1UQThRH1V/7I7dYc+2bRPUTSBZJEiySVgJFgsumWyqKCTbtm3cAIIFdQajk0QnU/8b5hujk8239BkuCC0oyKeLclaM/+f08fXRA0ax4qRIqEA8xDIap4vXsclL5le8/AkAAP//jHmt8A==,BRU,Brussel,BEL,2023-07-17,06:00,NAP,Napels,ITA,2023-07-17,08:35,349.99,349.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,eJyMkt1q4zwQhm8lTE5H7ciy7ERnVknNR1vbODbpRwnBP8ribTYpdrJQQnTti5rAJiwLe/rO48ejVzpCBQqS+RPOyhwLjRwJCbMS02S2iP7H6PkZ9333MayGamMGXMw0ykACQg3q7Q10XmISZeiRJxiFjPsFBYpIEd1kEyWkywqNQk44PnJEzPQiRgQEZ8he0psvpn9aOCmP/mZZLhEaUG9HqHe792777WFTDQMoeOSAsB3e7xoXpOu56X92jQEFmb5M1lVvdDV0w8OuPQ8W8dVobjabJ/MJCshm2o7sq7AOsZ7kZC1Zbu3rhf++O/Rb83nG3e4Ucn9UaLfvSOdl9pLekr/lhbaOsiNrdV5aCu+5f+8Uo69KbfaSXodfbdgkyuxF2Nft9XH7w8Ykhx+16d0mkhOclggO4apqpxPutcRoOmmZHwrJqrb2mQxl0PDABL4I1UfV77t9t9sy4fm8DhtinjQe8wUXrK6FZGvfNIGYepUkDxAMqCPoKI6jeOaeVbrSUbz6L3mAE8IaFOSzeflcjP/l7+PzvQtGU8VJkVS+dxf6fJzMn8Y6L5kr8vQrAAD//+pbu/8=,BRU,Brussel,BEL,2023-07-14,06:00,PMO,Napels,ITA,2023-07-14,08:35,359.99,359.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,eJyMkt1q4zwQhm8lTE5H7ciy7ERnVknNR1vbODbpRwnBP8ribTYpdrJQQnTti5rAJiwLe/rO48ejVzpCBQqS+RPOyhwLjRwJCbMS02S2iP7H6PkZ9333MayGamMGXMw0ykACQg3q7Q10XmISZeiRJxiFjIcFBYpIEd1kEyWkywqNQk44PnJEzKJFjAgIzpC9pDdfTP+0cFIe/c2yXCI0oN6OUO92793228OmGgZQ8MgBYTu83zUuSNdz0//sGgMKsugyWVe90dXQDQ+79jxYxFejudlsnswnKCCbRXZkX4V1iPUkJ2vJcmtfL/z33aHfms8z7nankIejQrt9Rzovs5f0lvwtL7R1lB1Zq/PSUnjPw3unGH1VarOX9Dr8asMmUWYvwr5ur4/bHzYmOfyoTe82kZzgtERwCKmqnU641xKj6aRlfigkq9raZzKUQcMDE/giVB9Vv+/23W7LhOfzOmyIedJ4zBdcsLoWkq190wRi6lWSPEAwoI6goziO4pl7VulKR/Hqv+QBTghrUJDP5uVzMf6Xv4/P9y4YTRUnRVL53l3o83EyfxrrvGSuyNOvAAAA//8EhLwN,BRU,Brussel,BEL,2023-07-17,06:00,PMO,Napels,ITA,2023-07-17,08:35,349.99,349.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,eJyMkt+Loz4Uxf+Vcvt6M5Oo0Zo30x/ypVK/WKWzlFKixsUdtw7aLgyl+duXbAs7fdvXcz+ce3JurqBAwGa7xmWRYS6RIUWK/xeYbpa76BtGSYLnof0Yj6Pq9Ii7pUTuc0AoQez3ILMCV1GKDnVcQgPC3Jxxwbig9EkLhEutZleEHsMVQ8RksYsR4XBAqEDsr1D2/Xt7+j7v1DiCgBUDhNP4/lJZIW22evjVVhoEJIvHpFGDlmpsx3lf3we7+Mtoq7turT9BADXJwkzMm2ssYhzOqDHUMGPeHvyP/jKc9Ocdt9lpwNxJLm3eicyKVZQ+k3/Nc2ksZSbGyKwwNHhl7qu1mPwpw6yi9Em0bRjzcBvK+utbh0unN5efpR5sDM4o3A4IFnFEVemyDFVNauZT4jleSWaBHxAVeiHXleN7jic+1HBuz21/IjOluKoZJdSvKuKVNSeh52tSOTMWlg1rgtpeUoO4goziOIqX9jekRxnFx/82c7ghNCAgW26LJJ/+y/bp/eguoaFgVFAuvPCFuc50s11PZVYQ2+LtdwAAAP//fyCuCw==,BRU,Brussel,BEL,2023-07-13,15:15,FAO,Faro,PRT,2023-07-13,17:30,219.99,219.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,eJyMkt+K4kwQxV9FytvqmeqYTkzfpf0TPgzmIxqcRUQ6SbtkxzVDoguD2M++9CrseLe3p36cOn2qr6BBwnK1wFmR41ohR0LC/wvMlrNN/A3jNMVz13z0+14fTY+bmUIRCEAoQW63oPIC53GGHnkjRiHjYk2B5EISPWljOSKnuRWRz3HOETGdbhJE2O0QKpDbK5Rt+96cvk+Ouu9BwpwDwql/f6mckB1WpvvVVAYkpNPH5KA7o3Tf9JO2vg82yZfRyhyPC/MJEsimUzuwbyPrEOsJTtaS5da+Pfgf7aU7mc877rJTyMVgrVzegcqLeZw9k3/N18o6yg6sVXlhKXzl4tVZDP6UYedx9iS6Nqx9uHVl/fWt3eVolpefpelcDMEJbjsEh3BZVaYsI12zmgfEfM8v2TgMQqYjPxKm8gLf8+WH7s7NuWlPbKy10DUnRkFVMb+sBYv8wLDKG/OoPPBDWLtLGpBXUHGSxMnM/YZsr+Jk/99yAjeEA0jIZ6siXQ//ZfvwfvQRo0hykiSkH73wkTdcrhZDlRfMtXj7HQAA//+Ntq4U,BRU,Brussel,BEL,2023-07-15,06:15,FAO,Faro,PRT,2023-07-15,08:30,219.99,219.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,eJyMkt+K4kwQxV9FytvqmeoknZi+S/snfBjMRzQ4i4h0knbJjqtDoguD2M++9CrseLe3p36cOn2qr6BBwmI5x2lZ4EohR0LC/0vMF9N18g2TLMNz1370u14fTI/rqUIRCkCoQG42oIoSZ0mOHnk+o4jxcMV96QtJ9KQJKchpbkUccJxxRMwm6xQRtluEGuTmCtXp9N4ev48Puu9BwowDwrF/f6mdkO+XpvvV1gYkZJPHZK87o3Tf9uNTcx+s0y+jpTkc5uYTJJDNJnZg33zrEOsJTtaS5da+Pfgfp0t3NJ933GWniIeDlXJ5B6ooZ0n+TP41XynrKDuwVhWlpeiVh6/OYvCnDDtL8ifRtWHtw62rmq9v7S4Hs7j8rEznYghOcNsiOIRkXZuqinXDGh4SC7ygYqMojJiOg1iY2gsDL5Afuju35/Z0ZCOthW44MQrrmgVVI1gchIbV3ojH1Z7vo8Zd0oC8gkrSNEmn7jfkO5Wku/8WY7gh7EFCMV2W2Wr4L9uH96P7jGLJSZKQQfzCfW+4WM6HqiiZa/H2OwAA//+Ukq4Y,BRU,Brussel,BEL,2023-07-16,13:35,FAO,Faro,PRT,2023-07-16,15:50,219.99,219.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
