flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
2161,2023-03-16,BRU,Brussel,BEL,2023-09-12,06:00,CFU,Araxos,GRC,2023-09-12,10:30,209.99,209.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-06,06:10,HER,Kreta-Heraklion,GRC,2023-09-06,11:00,224.99,224.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-07,06:00,HER,Rhodos,GRC,2023-09-07,10:35,209.99,209.99,Stop Over,05:15,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:15,HER,Kreta-Heraklion,GRC,2023-09-07,11:05,194.99,194.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2267,2023-03-16,ANR,Antwerpen,BEL,2023-09-07,13:15,HER,Kreta-Heraklion,GRC,2023-09-07,17:50,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:20,HER,Kreta-Heraklion,GRC,2023-09-08,11:10,184.99,184.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2281,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-08,06:30,HER,Kreta-Heraklion,GRC,2023-09-08,11:30,229.99,229.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-09,06:25,HER,Kreta-Heraklion,GRC,2023-09-09,11:15,229.99,229.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-10,12:45,HER,Rhodos,GRC,2023-09-10,17:35,179.99,179.99,Stop Over,05:30,,TB,TUI fly,10,True,0.0,0.0,,,False
2267,2023-03-16,ANR,Antwerpen,BEL,2023-09-10,14:55,HER,Kreta-Heraklion,GRC,2023-09-10,19:30,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2253,2023-03-16,BRU,Brussel,BEL,2023-09-10,15:30,HER,Kreta-Heraklion,GRC,2023-09-10,20:20,179.99,179.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:15,HER,Kreta-Heraklion,GRC,2023-09-11,11:05,229.99,229.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2185,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-12,13:10,HER,Kreta-Chania,GRC,2023-09-12,18:20,229.99,229.99,Stop Over,05:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-07,06:00,RHO,Rhodos,GRC,2023-09-07,10:35,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:20,RHO,Rhodos,GRC,2023-09-07,11:20,179.99,179.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:00,RHO,Rhodos,GRC,2023-09-08,11:00,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-09,14:15,RHO,Rhodos,GRC,2023-09-09,19:15,179.99,179.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-09,14:30,RHO,Rhodos,GRC,2023-09-09,19:40,229.99,229.99,Direct,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-10,12:45,RHO,Rhodos,GRC,2023-09-10,17:35,209.99,209.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-10,14:15,RHO,Rhodos,GRC,2023-09-10,19:15,179.99,179.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:10,RHO,Rhodos,GRC,2023-09-11,11:10,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-12,06:00,RHO,Rhodos,GRC,2023-09-12,11:00,179.99,179.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-12,13:00,RHO,Rhodos,GRC,2023-09-12,18:10,219.99,219.99,Direct,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
3511,2023-03-16,BRU,Brussel,BEL,2023-09-12,15:15,BDS,Brindisi,ITA,2023-09-12,18:00,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:00,NAP,Napels,ITA,2023-09-08,08:35,189.99,189.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:00,NAP,Napels,ITA,2023-09-11,08:35,184.99,184.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:00,PMO,Napels,ITA,2023-09-08,08:35,184.99,184.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:00,PMO,Napels,ITA,2023-09-11,08:35,189.99,189.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:20,FAO,Faro,PRT,2023-09-07,08:35,164.99,164.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-09-10,14:50,FAO,Faro,PRT,2023-09-10,17:05,139.99,139.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-06,06:00,ALC,Alicante,ESP,2023-09-06,08:50,169.99,169.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-06,06:05,ALC,Alicante,ESP,2023-09-06,08:50,109.99,109.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-09-06,06:30,ALC,Alicante,ESP,2023-09-06,09:10,134.99,134.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1113,2023-03-16,BRU,Brussel,BEL,2023-09-06,13:15,ALC,Alicante,ESP,2023-09-06,16:00,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:05,ALC,Alicante,ESP,2023-09-07,08:50,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-09-07,06:30,ALC,Alicante,ESP,2023-09-07,09:10,114.99,114.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-07,07:00,ALC,Alicante,ESP,2023-09-07,09:50,149.99,149.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-09-08,06:00,ALC,Alicante,ESP,2023-09-08,08:45,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:05,ALC,Alicante,ESP,2023-09-08,08:50,114.99,114.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-08,07:00,ALC,Alicante,ESP,2023-09-08,09:50,129.99,129.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-09,06:00,ALC,Alicante,ESP,2023-09-09,08:45,124.99,124.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-09,06:00,ALC,Alicante,ESP,2023-09-09,08:50,169.99,169.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-09-09,06:30,ALC,Alicante,ESP,2023-09-09,09:10,159.99,159.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-10,06:00,ALC,Alicante,ESP,2023-09-10,08:50,114.99,114.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-10,06:10,ALC,Alicante,ESP,2023-09-10,08:55,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-09-10,08:30,ALC,Alicante,ESP,2023-09-10,11:10,159.99,159.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-09-11,06:00,ALC,Alicante,ESP,2023-09-11,08:45,99.99,99.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:05,ALC,Alicante,ESP,2023-09-11,08:50,119.99,119.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-12,06:00,ALC,Alicante,ESP,2023-09-12,08:50,134.99,134.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-09-12,08:35,ALC,Alicante,ESP,2023-09-12,11:15,169.99,169.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-12,15:20,ALC,Alicante,ESP,2023-09-12,18:05,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:05,IBZ,Ibiza,ESP,2023-09-07,08:50,199.99,199.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1321,2023-03-16,ANR,Antwerpen,BEL,2023-09-08,06:35,IBZ,Ibiza,ESP,2023-09-08,09:15,309.99,309.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1451,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-08,15:30,IBZ,Palma de Mallorca,ESP,2023-09-08,18:05,119.99,119.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-09-09,16:00,IBZ,Ibiza,ESP,2023-09-09,18:45,174.99,174.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-09-10,17:00,IBZ,Ibiza,ESP,2023-09-10,19:45,89.99,89.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1321,2023-03-16,ANR,Antwerpen,BEL,2023-09-11,08:45,IBZ,Ibiza,ESP,2023-09-11,11:25,179.99,179.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1341,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-11,15:05,IBZ,Ibiza,ESP,2023-09-11,17:50,109.99,109.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-09-12,15:30,IBZ,Palma de Mallorca,ESP,2023-09-12,18:05,99.99,99.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-06,06:05,AGP,Malaga,ESP,2023-09-06,09:10,114.99,114.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-06,06:30,AGP,Malaga,ESP,2023-09-06,09:40,169.99,169.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-09-06,14:35,AGP,Malaga,ESP,2023-09-06,17:35,85.99,85.99,Direct,03:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1027,2023-03-16,BRU,Brussel,BEL,2023-09-07,06:05,AGP,Malaga,ESP,2023-09-07,09:10,124.99,124.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-07,06:25,AGP,Malaga,ESP,2023-09-07,09:35,159.99,159.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-09-07,15:00,AGP,Malaga,ESP,2023-09-07,18:05,174.99,174.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-09-08,06:00,AGP,Alicante,ESP,2023-09-08,08:45,119.99,119.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:00,AGP,Malaga,ESP,2023-09-08,09:05,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-09-08,08:00,AGP,Malaga,ESP,2023-09-08,11:05,124.99,124.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-08,17:10,AGP,Malaga,ESP,2023-09-08,20:20,104.99,104.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-09,06:00,AGP,Malaga,ESP,2023-09-09,09:05,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-09,06:50,AGP,Malaga,ESP,2023-09-09,10:00,169.99,169.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-09-09,13:20,AGP,Malaga,ESP,2023-09-09,16:25,179.99,179.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-10,06:20,AGP,Malaga,ESP,2023-09-10,09:25,119.99,119.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-09-10,08:00,AGP,Malaga,ESP,2023-09-10,11:05,124.99,124.99,Direct,03:05,,TB,TUI fly,8,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-10,14:30,AGP,Malaga,ESP,2023-09-10,17:40,109.99,109.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-09-11,06:00,AGP,Alicante,ESP,2023-09-11,08:45,109.99,109.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:05,AGP,Malaga,ESP,2023-09-11,09:10,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-11,16:45,AGP,Malaga,ESP,2023-09-11,19:55,169.99,169.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-09-12,06:15,AGP,Malaga,ESP,2023-09-12,09:20,144.99,144.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-09-12,06:45,AGP,Malaga,ESP,2023-09-12,09:45,109.99,109.99,Direct,03:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-09-06,12:30,TFS,Tenerife,ESP,2023-09-06,16:30,199.99,199.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-09-06,12:30,TFS,Tenerife,ESP,2023-09-06,16:30,194.99,194.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-06,13:10,TFS,Tenerife,ESP,2023-09-06,17:10,209.99,209.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-07,13:50,TFS,Tenerife,ESP,2023-09-07,17:50,199.99,199.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-09-07,15:10,TFS,Tenerife,ESP,2023-09-07,19:10,189.99,189.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-09-08,06:05,TFS,Tenerife,ESP,2023-09-08,10:05,244.99,244.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1821,2023-03-16,ANR,Antwerpen,BEL,2023-09-08,12:55,TFS,Tenerife,ESP,2023-09-08,16:55,259.99,259.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-09-08,13:35,TFS,Tenerife,ESP,2023-09-08,17:35,199.99,199.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-09-09,06:05,TFS,Tenerife,ESP,2023-09-09,10:05,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-09-09,14:55,TFS,Tenerife,ESP,2023-09-09,18:55,194.99,194.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-10,13:00,TFS,Tenerife,ESP,2023-09-10,17:00,224.99,224.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-09-10,14:30,TFS,Tenerife,ESP,2023-09-10,18:30,204.99,204.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-11,06:00,TFS,Tenerife,ESP,2023-09-11,10:00,214.99,214.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-09-11,06:10,TFS,Tenerife,ESP,2023-09-11,10:10,249.99,249.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1821,2023-03-16,ANR,Antwerpen,BEL,2023-09-11,12:40,TFS,Tenerife,ESP,2023-09-11,16:40,239.99,239.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-09-12,06:05,TFS,Tenerife,ESP,2023-09-12,10:05,224.99,224.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2161,2023-03-16,BRU,Brussel,BEL,2023-09-15,14:30,CFU,Araxos,GRC,2023-09-15,18:55,179.99,179.99,Stop Over,05:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2191,2023-03-16,BRU,Brussel,BEL,2023-09-17,06:40,CFU,Corfu,GRC,2023-09-17,10:45,184.99,184.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2191,2023-03-16,BRU,Brussel,BEL,2023-09-18,06:00,CFU,Corfu,GRC,2023-09-18,10:05,204.99,204.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2161,2023-03-16,BRU,Brussel,BEL,2023-09-19,06:00,CFU,Araxos,GRC,2023-09-19,10:30,229.99,229.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-13,06:10,HER,Kreta-Heraklion,GRC,2023-09-13,11:00,209.99,209.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-14,06:00,HER,Rhodos,GRC,2023-09-14,10:35,179.99,179.99,Stop Over,05:15,,TB,TUI fly,10,True,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-14,06:15,HER,Kreta-Heraklion,GRC,2023-09-14,11:05,184.99,184.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2267,2023-03-16,ANR,Antwerpen,BEL,2023-09-14,13:15,HER,Kreta-Heraklion,GRC,2023-09-14,17:50,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-15,06:20,HER,Kreta-Heraklion,GRC,2023-09-15,11:10,224.99,224.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2281,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-15,06:30,HER,Kreta-Heraklion,GRC,2023-09-15,11:30,229.99,229.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-16,06:25,HER,Kreta-Heraklion,GRC,2023-09-16,11:15,219.99,219.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-17,12:45,HER,Rhodos,GRC,2023-09-17,17:35,179.99,179.99,Stop Over,05:30,,TB,TUI fly,10,False,0.0,0.0,,,False
2267,2023-03-16,ANR,Antwerpen,BEL,2023-09-17,14:55,HER,Kreta-Heraklion,GRC,2023-09-17,19:30,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2253,2023-03-16,BRU,Brussel,BEL,2023-09-17,15:30,HER,Kreta-Heraklion,GRC,2023-09-17,20:20,179.99,179.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-09-18,06:15,HER,Kreta-Heraklion,GRC,2023-09-18,11:05,229.99,229.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2185,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-19,13:10,HER,Kreta-Chania,GRC,2023-09-19,18:20,179.99,179.99,Stop Over,05:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-14,06:00,RHO,Rhodos,GRC,2023-09-14,10:35,229.99,229.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-14,06:20,RHO,Rhodos,GRC,2023-09-14,11:20,179.99,179.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-15,06:00,RHO,Rhodos,GRC,2023-09-15,11:00,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-16,14:15,RHO,Rhodos,GRC,2023-09-16,19:15,259.99,259.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-16,14:30,RHO,Rhodos,GRC,2023-09-16,19:40,259.99,259.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-09-17,12:45,RHO,Rhodos,GRC,2023-09-17,17:35,179.99,179.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-17,14:15,RHO,Rhodos,GRC,2023-09-17,19:15,194.99,194.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-18,06:10,RHO,Rhodos,GRC,2023-09-18,11:10,244.99,244.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-09-19,06:00,RHO,Rhodos,GRC,2023-09-19,11:00,239.99,239.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-19,13:00,RHO,Rhodos,GRC,2023-09-19,18:10,179.99,179.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
3511,2023-03-16,BRU,Brussel,BEL,2023-09-16,06:30,BDS,Brindisi,ITA,2023-09-16,09:15,229.99,229.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3511,2023-03-16,BRU,Brussel,BEL,2023-09-19,15:15,BDS,Brindisi,ITA,2023-09-19,18:00,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-15,06:00,NAP,Napels,ITA,2023-09-15,08:35,189.99,189.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-18,06:00,NAP,Napels,ITA,2023-09-18,08:35,174.99,174.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-15,06:00,PMO,Napels,ITA,2023-09-15,08:35,189.99,189.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-09-18,06:00,PMO,Napels,ITA,2023-09-18,08:35,189.99,189.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-09-14,06:20,FAO,Faro,PRT,2023-09-14,08:35,164.99,164.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-09-17,14:50,FAO,Faro,PRT,2023-09-17,17:05,129.99,129.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-09-13,06:00,ALC,Alicante,ESP,2023-09-13,08:50,169.99,169.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-13,06:05,ALC,Alicante,ESP,2023-09-13,08:50,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-09-13,06:30,ALC,Alicante,ESP,2023-09-13,09:10,114.99,114.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1113,2023-03-16,BRU,Brussel,BEL,2023-09-13,13:15,ALC,Alicante,ESP,2023-09-13,16:00,99.99,99.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-09-14,06:05,ALC,Alicante,ESP,2023-09-14,08:50,95.99,95.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
