flightKey,flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
TB 1753_2023-04-11,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-11,06:05,TFS,Tenerife,ESP,2023-04-11,10:05,139.99,139.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1801_2023-04-11,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-11,13:00,TFS,Tenerife,ESP,2023-04-11,17:00,79.99,79.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2257_2023-04-14,TB 2257,2023-03-30,BRU,Brussel,BEL,2023-04-14,08:00,HER,Kreta-Heraklion,GRC,2023-04-14,12:50,139.99,139.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2263_2023-04-16,TB 2263,2023-03-30,BRU,Brussel,BEL,2023-04-16,06:30,HER,Kreta-Heraklion,GRC,2023-04-16,11:20,399.99,399.99,Direct,03:50,,TB,TUI fly,5,False,0.0,0.0,,,False
TB 2341_2023-04-16,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-04-16,07:30,RHO,Rhodos,GRC,2023-04-16,12:30,119.99,119.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2367_2023-04-18,TB 2367,2023-03-30,BRU,Brussel,BEL,2023-04-18,06:00,RHO,Rhodos,GRC,2023-04-18,11:00,264.99,264.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-04-16,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-04-16,13:35,FAO,Faro,PRT,2023-04-16,15:50,99.99,99.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-04-12,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-12,06:00,ALC,Alicante,ESP,2023-04-12,08:50,71.99,71.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-04-12,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-12,06:05,ALC,Alicante,ESP,2023-04-12,08:50,59.99,59.99,Direct,02:45,,TB,TUI fly,9,True,0.0,0.0,,,False
TB 1113_2023-04-12,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-12,06:10,ALC,Alicante,ESP,2023-04-12,08:55,75.99,75.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-04-12,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-04-12,06:30,ALC,Alicante,ESP,2023-04-12,09:10,73.99,73.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-04-13,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-13,06:05,ALC,Alicante,ESP,2023-04-13,08:50,59.99,59.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-04-13,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-13,07:00,ALC,Alicante,ESP,2023-04-13,09:50,91.99,91.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1103_2023-04-13,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-04-13,15:30,ALC,Alicante,ESP,2023-04-13,18:10,129.99,129.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-04-13,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-13,16:25,ALC,Alicante,ESP,2023-04-13,19:10,73.99,73.99,Direct,02:45,,TB,TUI fly,11,False,0.0,0.0,,,False
TB 1161_2023-04-14,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-14,06:00,ALC,Alicante,ESP,2023-04-14,08:45,114.99,114.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1419_2023-04-14,TB 1419,2023-03-30,BRU,Brussel,BEL,2023-04-14,06:20,ALC,Palma de Mallorca,ESP,2023-04-14,08:55,59.99,59.99,Stop Over,04:20,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1113_2023-04-14,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-14,06:25,ALC,Alicante,ESP,2023-04-14,09:10,77.99,77.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-04-14,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-04-14,06:30,ALC,Alicante,ESP,2023-04-14,09:10,104.99,104.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1183_2023-04-14,TB 1183,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-14,07:00,ALC,Alicante,ESP,2023-04-14,09:50,124.99,124.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1187_2023-04-15,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-15,06:00,ALC,Alicante,ESP,2023-04-15,08:50,129.99,129.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1135_2023-04-15,TB 1135,2023-03-30,BRU,Brussel,BEL,2023-04-15,06:00,ALC,Alicante,ESP,2023-04-15,08:45,109.99,109.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-04-15,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-15,17:00,ALC,Alicante,ESP,2023-04-15,19:45,79.99,79.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1183_2023-04-16,TB 1183,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-16,06:00,ALC,Alicante,ESP,2023-04-16,08:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-04-16,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-16,06:10,ALC,Alicante,ESP,2023-04-16,08:55,79.99,79.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-04-16,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-04-16,15:55,ALC,Alicante,ESP,2023-04-16,18:35,269.99,269.99,Direct,02:40,,TB,TUI fly,5,False,0.0,0.0,,,False
TB 1113_2023-04-16,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-16,16:30,ALC,Alicante,ESP,2023-04-16,19:15,99.99,99.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-04-17,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-17,06:00,ALC,Alicante,ESP,2023-04-17,08:45,109.99,109.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-04-17,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-17,06:05,ALC,Alicante,ESP,2023-04-17,08:50,97.99,97.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-04-18,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-18,06:00,ALC,Alicante,ESP,2023-04-18,08:50,114.99,114.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1135_2023-04-18,TB 1135,2023-03-30,BRU,Brussel,BEL,2023-04-18,06:15,ALC,Alicante,ESP,2023-04-18,09:00,134.99,134.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1417_2023-04-13,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-13,06:20,IBZ,Palma de Mallorca,ESP,2023-04-13,08:55,79.99,79.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1417_2023-04-16,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-16,06:30,IBZ,Palma de Mallorca,ESP,2023-04-16,09:05,99.99,99.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-04-12,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-04-12,06:05,AGP,Malaga,ESP,2023-04-12,09:10,129.99,129.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-04-12,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-12,06:30,AGP,Malaga,ESP,2023-04-12,09:40,99.99,99.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1027_2023-04-13,TB 1027,2023-03-30,BRU,Brussel,BEL,2023-04-13,06:05,AGP,Malaga,ESP,2023-04-13,09:10,97.99,97.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-04-13,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-13,06:25,AGP,Malaga,ESP,2023-04-13,09:35,95.99,95.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-04-13,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-04-13,15:55,AGP,Malaga,ESP,2023-04-13,19:00,89.99,89.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1161_2023-04-14,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-14,06:00,AGP,Alicante,ESP,2023-04-14,08:45,114.99,114.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-04-14,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-04-14,06:00,AGP,Malaga,ESP,2023-04-14,09:05,97.99,97.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-04-14,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-14,06:00,AGP,Malaga,ESP,2023-04-14,09:10,99.99,99.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-04-14,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-04-14,14:50,AGP,Malaga,ESP,2023-04-14,17:55,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-04-15,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-04-15,06:00,AGP,Malaga,ESP,2023-04-15,09:05,124.99,124.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-04-15,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-15,06:50,AGP,Malaga,ESP,2023-04-15,10:00,159.99,159.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-04-15,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-04-15,13:35,AGP,Malaga,ESP,2023-04-15,16:40,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-04-15,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-04-15,14:25,AGP,Malaga,ESP,2023-04-15,17:30,99.99,99.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-04-16,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-16,06:15,AGP,Malaga,ESP,2023-04-16,09:25,134.99,134.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-04-16,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-04-16,08:30,AGP,Malaga,ESP,2023-04-16,11:35,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-04-16,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-04-16,13:50,AGP,Malaga,ESP,2023-04-16,16:55,104.99,104.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-04-16,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-04-16,15:25,AGP,Malaga,ESP,2023-04-16,18:30,97.99,97.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1161_2023-04-17,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-17,06:00,AGP,Alicante,ESP,2023-04-17,08:45,104.99,104.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-04-17,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-04-17,06:05,AGP,Malaga,ESP,2023-04-17,09:10,174.99,174.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-04-17,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-04-17,15:20,AGP,Malaga,ESP,2023-04-17,18:25,179.99,179.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-04-17,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-17,16:45,AGP,Malaga,ESP,2023-04-17,19:55,134.99,134.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-04-18,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-04-18,06:15,AGP,Malaga,ESP,2023-04-18,09:20,114.99,114.99,Direct,03:05,,TB,TUI fly,9,True,0.0,0.0,,,False
TB 1003_2023-04-18,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-04-18,14:15,AGP,Malaga,ESP,2023-04-18,17:20,169.99,169.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1417_2023-04-13,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-13,06:20,PMI,Palma de Mallorca,ESP,2023-04-13,08:55,104.99,104.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1419_2023-04-14,TB 1419,2023-03-30,BRU,Brussel,BEL,2023-04-14,06:20,PMI,Palma de Mallorca,ESP,2023-04-14,08:55,99.99,99.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1183_2023-04-14,TB 1183,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-14,07:00,PMI,Alicante,ESP,2023-04-14,09:50,99.99,99.99,Stop Over,04:40,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1183_2023-04-16,TB 1183,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-16,06:00,PMI,Alicante,ESP,2023-04-16,08:50,99.99,99.99,Stop Over,04:40,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1417_2023-04-16,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-16,06:30,PMI,Palma de Mallorca,ESP,2023-04-16,09:05,119.99,119.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-04-17,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-04-17,06:15,PMI,Palma de Mallorca,ESP,2023-04-17,08:50,149.99,149.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1413_2023-04-18,TB 1413,2023-03-30,BRU,Brussel,BEL,2023-04-18,15:30,PMI,Palma de Mallorca,ESP,2023-04-18,18:05,79.99,79.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1791_2023-04-12,TB 1791,2023-03-30,LGG,Luik,BEL,2023-04-12,12:30,TFS,Tenerife,ESP,2023-04-12,16:30,114.99,114.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-04-12,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-12,13:10,TFS,Tenerife,ESP,2023-04-12,17:10,87.99,87.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-04-12,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-04-12,14:05,TFS,Tenerife,ESP,2023-04-12,18:05,109.99,109.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-04-13,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-13,12:40,TFS,Tenerife,ESP,2023-04-13,16:40,99.99,99.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-04-13,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-13,13:50,TFS,Tenerife,ESP,2023-04-13,17:50,77.99,77.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1753_2023-04-14,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-14,13:35,TFS,Tenerife,ESP,2023-04-14,17:35,109.99,109.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-04-14,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-14,13:40,TFS,Tenerife,ESP,2023-04-14,17:40,114.99,114.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1801_2023-04-14,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-14,15:40,TFS,Tenerife,ESP,2023-04-14,19:40,89.99,89.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-04-15,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-04-15,06:05,TFS,Tenerife,ESP,2023-04-15,10:05,339.99,339.99,Direct,05:00,,TB,TUI fly,4,False,0.0,0.0,,,False
TB 1753_2023-04-15,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-15,08:00,TFS,Tenerife,ESP,2023-04-15,12:00,109.99,109.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1791_2023-04-15,TB 1791,2023-03-30,LGG,Luik,BEL,2023-04-15,14:55,TFS,Tenerife,ESP,2023-04-15,18:55,149.99,149.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1755_2023-04-15,TB 1755,2023-03-30,BRU,Brussel,BEL,2023-04-15,16:50,TFS,Tenerife,ESP,2023-04-15,20:50,109.99,109.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-04-16,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-16,14:10,TFS,Tenerife,ESP,2023-04-16,18:10,109.99,109.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1811_2023-04-16,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-16,14:40,TFS,Tenerife,ESP,2023-04-16,18:40,224.99,224.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1801_2023-04-17,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-17,06:00,TFS,Tenerife,ESP,2023-04-17,10:00,249.99,249.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-04-17,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-04-17,06:10,TFS,Tenerife,ESP,2023-04-17,10:10,299.99,299.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-04-18,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-04-18,06:05,TFS,Tenerife,ESP,2023-04-18,10:05,309.99,309.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2197_2023-04-23,TB 2197,2023-03-30,BRU,Brussel,BEL,2023-04-23,06:40,CFU,Corfu,GRC,2023-04-23,10:45,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2265_2023-04-20,TB 2265,2023-03-30,BRU,Brussel,BEL,2023-04-20,06:15,HER,Kreta-Heraklion,GRC,2023-04-20,11:05,299.99,299.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2285_2023-04-21,TB 2285,2023-03-30,BRU,Brussel,BEL,2023-04-21,06:20,HER,Kreta-Heraklion,GRC,2023-04-21,11:10,349.99,349.99,Direct,03:50,,TB,TUI fly,9,False,0.0,0.0,,,False
TB 2283_2023-04-23,TB 2283,2023-03-30,BRU,Brussel,BEL,2023-04-23,06:20,HER,Kreta-Heraklion,GRC,2023-04-23,11:10,409.99,409.99,Direct,03:50,,TB,TUI fly,6,False,0.0,0.0,,,False
TB 2365_2023-04-23,TB 2365,2023-03-30,LGG,Luik,BEL,2023-04-23,12:45,HER,Rhodos,GRC,2023-04-23,17:35,144.99,144.99,Stop Over,05:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2251_2023-04-24,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-04-24,06:15,HER,Kreta-Heraklion,GRC,2023-04-24,11:05,329.99,329.99,Direct,03:50,,TB,TUI fly,5,False,0.0,0.0,,,False
TB 2341_2023-04-21,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-04-21,06:00,RHO,Rhodos,GRC,2023-04-21,11:00,224.99,224.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-04-22,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-04-22,14:15,RHO,Rhodos,GRC,2023-04-22,19:15,529.99,529.99,Direct,04:00,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 2365_2023-04-23,TB 2365,2023-03-30,LGG,Luik,BEL,2023-04-23,12:45,RHO,Rhodos,GRC,2023-04-23,17:35,219.99,219.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2341_2023-04-23,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-04-23,14:15,RHO,Rhodos,GRC,2023-04-23,19:15,309.99,309.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2367_2023-04-25,TB 2367,2023-03-30,BRU,Brussel,BEL,2023-04-25,06:00,RHO,Rhodos,GRC,2023-04-25,11:00,459.99,459.99,Direct,04:00,,TB,TUI fly,9,False,0.0,0.0,,,False
TB 1315_2023-04-23,TB 1315,2023-03-30,BRU,Brussel,BEL,2023-04-23,16:35,FAO,Jerez,PRT,2023-04-23,19:40,299.99,299.99,Stop Over,04:35,,TB,TUI fly,5,False,0.0,0.0,,,False
TB 1171_2023-04-19,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-19,06:00,ALC,Alicante,ESP,2023-04-19,08:50,104.99,104.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1111_2023-04-19,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-19,06:05,ALC,Alicante,ESP,2023-04-19,08:50,109.99,109.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-04-19,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-04-19,06:30,ALC,Alicante,ESP,2023-04-19,09:10,219.99,219.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-04-19,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-04-19,06:30,ALC,Alicante,ESP,2023-04-19,09:15,134.99,134.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-04-20,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-20,06:05,ALC,Alicante,ESP,2023-04-20,08:50,129.99,129.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-04-20,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-20,07:00,ALC,Alicante,ESP,2023-04-20,09:50,109.99,109.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1103_2023-04-20,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-04-20,15:30,ALC,Alicante,ESP,2023-04-20,18:10,209.99,209.99,Direct,02:40,,TB,TUI fly,9,False,0.0,0.0,,,False
TB 1161_2023-04-21,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-21,06:00,ALC,Alicante,ESP,2023-04-21,08:45,149.99,149.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1419_2023-04-21,TB 1419,2023-03-30,BRU,Brussel,BEL,2023-04-21,06:15,ALC,Palma de Mallorca,ESP,2023-04-21,08:55,299.99,299.99,Stop Over,04:25,,TB,TUI fly,4,False,0.0,0.0,,,False
TB 1333_2023-04-21,TB 1333,2023-03-30,ANR,Antwerpen,BEL,2023-04-21,06:35,ALC,Ibiza,ESP,2023-04-21,09:15,154.99,154.99,Stop Over,04:20,,TB,TUI fly,9,False,0.0,0.0,,,False
TB 1171_2023-04-21,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-21,07:00,ALC,Alicante,ESP,2023-04-21,09:50,159.99,159.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1187_2023-04-22,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-22,06:00,ALC,Alicante,ESP,2023-04-22,08:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1135_2023-04-22,TB 1135,2023-03-30,BRU,Brussel,BEL,2023-04-22,06:05,ALC,Alicante,ESP,2023-04-22,08:45,299.99,299.99,Direct,02:40,,TB,TUI fly,7,False,0.0,0.0,,,False
TB 1183_2023-04-23,TB 1183,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-23,06:00,ALC,Alicante,ESP,2023-04-23,08:50,209.99,209.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1233_2023-04-23,TB 1233,2023-03-30,BRU,Brussel,BEL,2023-04-23,06:10,ALC,Gerona,ESP,2023-04-23,08:20,139.99,139.99,Stop Over,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1161_2023-04-24,TB 1161,2023-03-30,LGG,Luik,BEL,2023-04-24,06:00,ALC,Alicante,ESP,2023-04-24,08:45,149.99,149.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1111_2023-04-24,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-04-24,06:05,ALC,Alicante,ESP,2023-04-24,08:50,149.99,149.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1171_2023-04-25,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-25,06:00,ALC,Alicante,ESP,2023-04-25,08:50,144.99,144.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1135_2023-04-25,TB 1135,2023-03-30,BRU,Brussel,BEL,2023-04-25,06:15,ALC,Alicante,ESP,2023-04-25,09:00,249.99,249.99,Direct,02:45,,TB,TUI fly,1,False,0.0,0.0,,,False
TB 1101_2023-04-25,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-04-25,07:30,ALC,Alicante,ESP,2023-04-25,10:10,249.99,249.99,Direct,02:40,,TB,TUI fly,2,False,0.0,0.0,,,False
TB 1417_2023-04-20,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-20,06:20,IBZ,Palma de Mallorca,ESP,2023-04-20,08:55,299.99,299.99,Stop Over,04:10,,TB,TUI fly,3,False,0.0,0.0,,,False
TB 1333_2023-04-21,TB 1333,2023-03-30,ANR,Antwerpen,BEL,2023-04-21,06:35,IBZ,Ibiza,ESP,2023-04-21,09:15,299.99,299.99,Direct,02:40,,TB,TUI fly,9,False,0.0,0.0,,,False
TB 1451_2023-04-21,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-04-21,15:30,IBZ,Palma de Mallorca,ESP,2023-04-21,18:05,229.99,229.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1417_2023-04-22,TB 1417,2023-03-30,BRU,Brussel,BEL,2023-04-22,06:15,IBZ,Palma de Mallorca,ESP,2023-04-22,08:50,239.99,239.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
